ANO,GRANDE REGIÃO,UF,PRODUTO,CÓDIGO IBGE,MUNICÍPIO,VENDAS
2019,REGIÃO NORDESTE,PB,ETANOL,2513703,SANTA RITA,8456100
2019,REGIÃO NORDESTE,PB,ETANOL,2513851,SANTO ANDRE,10000
2019,REGIÃO NORDESTE,PB,ETANOL,2513901,SAO BENTO,438000
2019,REGIÃO NORDESTE,PB,ETANOL,2513927,SAO BENTINHO,84000
2019,REGIÃO NORDESTE,PB,ETANOL,2513943,SAO DOMINGOS DO CARIRI,18000
2019,REGIÃO NORDESTE,PB,ETANOL,2514008,SAO JOAO DO CARIRI,47000
2019,REGIÃO NORDESTE,PB,ETANOL,2514107,SAO JOAO DO TIGRE,13000
2019,REGIÃO NORDESTE,PB,ETANOL,2514206,SAO JOSE DA LAGOA TAPADA,32000
2019,REGIÃO NORDESTE,PB,ETANOL,2514305,SAO JOSE DE CAIANA,18000
2019,REGIÃO NORDESTE,PB,ETANOL,2514503,SAO JOSE DE PIRANHAS,167500
2019,REGIÃO NORDESTE,PB,ETANOL,2514602,SAO JOSE DO BONFIM,165000
2019,REGIÃO NORDESTE,PB,ETANOL,2514800,SAO JOSE DOS CORDEIROS,24000
2019,REGIÃO NORDESTE,PB,ETANOL,2514909,SAO MAMEDE,78000
2019,REGIÃO NORDESTE,PB,ETANOL,2515005,SAO MIGUEL DE TAIPU,5000
2019,REGIÃO NORDESTE,PB,ETANOL,2515104,SAO SEBASTIAO DE LAGOA DE ROCA,671000
2019,REGIÃO NORDESTE,PB,ETANOL,2515203,SAO SEBASTIAO DO UMBUZEIRO,20000
2019,REGIÃO NORDESTE,PB,ETANOL,2515302,SAPE,1617500
2019,REGIÃO NORDESTE,PB,ETANOL,2515401,SAO VICENTE DO SERIDO,45000
2019,REGIÃO NORDESTE,PB,ETANOL,2515500,SERRA BRANCA,177500
2019,REGIÃO NORDESTE,PB,ETANOL,2515708,SERRA GRANDE,27000
2019,REGIÃO NORDESTE,PB,ETANOL,2515807,SERRA REDONDA,21000
2019,REGIÃO NORDESTE,PB,ETANOL,2515906,SERRARIA,22000
2019,REGIÃO NORDESTE,PB,ETANOL,2515971,SOBRADO,2195100
2019,REGIÃO NORDESTE,PB,ETANOL,2516003,SOLANEA,825000
2019,REGIÃO NORDESTE,PB,ETANOL,2516102,SOLEDADE,356100
2019,REGIÃO NORDESTE,PB,ETANOL,2516201,SOUSA,775000
2019,REGIÃO NORDESTE,PB,ETANOL,2516300,SUME,364000
2019,REGIÃO NORDESTE,PB,ETANOL,2516409,TACIMA,62000
2019,REGIÃO NORDESTE,PB,ETANOL,2516508,TAPEROA,29500
2019,REGIÃO NORDESTE,PB,ETANOL,2516607,TAVARES,65000
2019,REGIÃO NORDESTE,PB,ETANOL,2516706,TEIXEIRA,245000
2019,REGIÃO NORDESTE,PB,ETANOL,2516904,UIRAUNA,367000
2019,REGIÃO NORDESTE,PB,ETANOL,2517001,UMBUZEIRO,74000
2019,REGIÃO NORDESTE,PB,ETANOL,2517100,VARZEA,9000
2019,REGIÃO NORDESTE,PB,ETANOL,2517407,ZABELE,24000
2020,REGIÃO NORDESTE,PB,ETANOL,2500106,AGUA BRANCA,128000
2020,REGIÃO NORDESTE,PB,ETANOL,2500304,ALAGOA GRANDE,375000
2020,REGIÃO NORDESTE,PB,ETANOL,2500403,ALAGOA NOVA,127000
2020,REGIÃO NORDESTE,PB,ETANOL,2500502,ALAGOINHA,0
2020,REGIÃO NORDESTE,PB,ETANOL,2500536,ALCANTIL,10000
2020,REGIÃO NORDESTE,PB,ETANOL,2500601,ALHANDRA,2558500
2020,REGIÃO NORDESTE,PB,ETANOL,2500700,SAO JOAO DO RIO DO PEIXE,85000
2020,REGIÃO NORDESTE,PB,ETANOL,2500775,APARECIDA,90000
2020,REGIÃO NORDESTE,PB,ETANOL,2500809,ARACAGI,240000
2020,REGIÃO NORDESTE,PB,ETANOL,2500908,ARARA,122500
2020,REGIÃO NORDESTE,PB,ETANOL,2501005,ARARUNA,270000
2020,REGIÃO NORDESTE,PB,ETANOL,2501104,AREIA,173000
2020,REGIÃO NORDESTE,PB,ETANOL,2501351,ASSUNCAO,55000
2020,REGIÃO NORDESTE,PB,ETANOL,2501401,BAIA DA TRAICAO,157000
2020,REGIÃO NORDESTE,PB,ETANOL,2501500,BANANEIRAS,356500
2020,REGIÃO NORDESTE,PB,ETANOL,2501534,BARAUNA,73000
2020,REGIÃO NORDESTE,PB,ETANOL,2501575,BARRA DE SANTANA,190000
2020,REGIÃO NORDESTE,PB,ETANOL,2501609,BARRA DE SANTA ROSA,145000
2020,REGIÃO NORDESTE,PB,ETANOL,2501708,BARRA DE SAO MIGUEL,31000
2020,REGIÃO NORDESTE,PB,ETANOL,2501807,BAYEUX,4964500
2020,REGIÃO NORDESTE,PB,ETANOL,2501906,BELEM,533500
2020,REGIÃO NORDESTE,PB,ETANOL,2502102,BOA VENTURA,15500
2020,REGIÃO NORDESTE,PB,ETANOL,2502151,BOA VISTA,56000
2020,REGIÃO NORDESTE,PB,ETANOL,2502300,BOM SUCESSO,32000
2020,REGIÃO NORDESTE,PB,ETANOL,2502409,BONITO DE SANTA FE,48000
2020,REGIÃO NORDESTE,PB,ETANOL,2502508,BOQUEIRAO,228500
2020,REGIÃO NORDESTE,PB,ETANOL,2502706,BORBOREMA,61500
2020,REGIÃO NORDESTE,PB,ETANOL,2502805,BREJO DO CRUZ,169000
2020,REGIÃO NORDESTE,PB,ETANOL,2502904,BREJO DOS SANTOS,30000
2020,REGIÃO NORDESTE,PB,ETANOL,2503001,CAAPORA,862000
2020,REGIÃO NORDESTE,PB,ETANOL,2503100,CABACEIRAS,50000
2020,REGIÃO NORDESTE,PB,ETANOL,2503209,CABEDELO,8860500
2020,REGIÃO NORDESTE,PB,ETANOL,2503308,CACHOEIRA DOS INDIOS,267000
2020,REGIÃO NORDESTE,PB,ETANOL,2503506,CACIMBA DE DENTRO,163500
2020,REGIÃO NORDESTE,PB,ETANOL,2503605,CAICARA,68000
2020,REGIÃO NORDESTE,PB,ETANOL,2503704,CAJAZEIRAS,1138000
2020,REGIÃO NORDESTE,PB,ETANOL,2503803,CALDAS BRANDAO,270000
2020,REGIÃO NORDESTE,PB,ETANOL,2503902,CAMALAU,52000
2020,REGIÃO NORDESTE,PB,ETANOL,2504009,CAMPINA GRANDE,24264500
2020,REGIÃO NORDESTE,PB,ETANOL,2504033,CAPIM,83000
2020,REGIÃO NORDESTE,PB,ETANOL,2504074,CARAUBAS,21000
2020,REGIÃO NORDESTE,PB,ETANOL,2504157,CASSERENGUE,72000
2020,REGIÃO NORDESTE,PB,ETANOL,2504207,CATINGUEIRA,52000
2020,REGIÃO NORDESTE,PB,ETANOL,2504306,CATOLE DO ROCHA,403500
2020,REGIÃO NORDESTE,PB,ETANOL,2504355,CATURITE,47000
2020,REGIÃO NORDESTE,PB,ETANOL,2504405,CONCEICAO,162000
2020,REGIÃO NORDESTE,PB,ETANOL,2504504,CONDADO,47000
2020,REGIÃO NORDESTE,PB,ETANOL,2504603,CONDE,2057650
2020,REGIÃO NORDESTE,PB,ETANOL,2504702,CONGO,47000
2020,REGIÃO NORDESTE,PB,ETANOL,2504801,COREMAS,91000
2020,REGIÃO NORDESTE,PB,ETANOL,2504850,COXIXOLA,9000
2020,REGIÃO NORDESTE,PB,ETANOL,2504900,CRUZ DO ESPIRITO SANTO,746000
2020,REGIÃO NORDESTE,PB,ETANOL,2505006,CUBATI,18000
2020,REGIÃO NORDESTE,PB,ETANOL,2505105,CUITE,245000
2020,REGIÃO NORDESTE,PB,ETANOL,2505204,CUITEGI,125000
2020,REGIÃO NORDESTE,PB,ETANOL,2505238,CUITE DE MAMANGUAPE,26000
2020,REGIÃO NORDESTE,PB,ETANOL,2505352,DAMIAO,32000
2020,REGIÃO NORDESTE,PB,ETANOL,2505402,DESTERRO,107500
2020,REGIÃO NORDESTE,PB,ETANOL,2505501,VISTA SERRANA,19000
2020,REGIÃO NORDESTE,PB,ETANOL,2505600,DIAMANTE,75360
2020,REGIÃO NORDESTE,PB,ETANOL,2505709,DONA INES,107500
2020,REGIÃO NORDESTE,PB,ETANOL,2505808,DUAS ESTRADAS,32000
2020,REGIÃO NORDESTE,PB,ETANOL,2506004,ESPERANCA,569000
2020,REGIÃO NORDESTE,PB,ETANOL,2506103,FAGUNDES,54000
2020,REGIÃO NORDESTE,PB,ETANOL,2506301,GUARABIRA,2383000
2020,REGIÃO NORDESTE,PB,ETANOL,2506400,GURINHEM,1160500
2020,REGIÃO NORDESTE,PB,ETANOL,2506509,GURJAO,33000
2020,REGIÃO NORDESTE,PB,ETANOL,2506608,IBIARA,25500
2020,REGIÃO NORDESTE,PB,ETANOL,2506707,IMACULADA,18500
2020,REGIÃO NORDESTE,PB,ETANOL,2506806,INGA,290000
2020,REGIÃO NORDESTE,PB,ETANOL,2506905,ITABAIANA,745000
2020,REGIÃO NORDESTE,PB,ETANOL,2507002,ITAPORANGA,222000
2020,REGIÃO NORDESTE,PB,ETANOL,2507101,ITAPOROROCA,393000
2020,REGIÃO NORDESTE,PB,ETANOL,2507200,ITATUBA,71500
2020,REGIÃO NORDESTE,PB,ETANOL,2507309,JACARAU,479500
2020,REGIÃO NORDESTE,PB,ETANOL,2507408,JERICO,32000
2020,REGIÃO NORDESTE,PB,ETANOL,2507507,JOAO PESSOA,57681350
2020,REGIÃO NORDESTE,PB,ETANOL,2507606,JUAREZ TAVORA,85000
2020,REGIÃO NORDESTE,PB,ETANOL,2507705,JUAZEIRINHO,1017000
2020,REGIÃO NORDESTE,PB,ETANOL,2507804,JUNCO DO SERIDO,150000
2020,REGIÃO NORDESTE,PB,ETANOL,2507903,JURIPIRANGA,55000
2020,REGIÃO NORDESTE,PB,ETANOL,2508000,JURU,33000
2020,REGIÃO NORDESTE,PB,ETANOL,2508109,LAGOA,32000
2020,REGIÃO NORDESTE,PB,ETANOL,2508208,LAGOA DE DENTRO,45000
2020,REGIÃO NORDESTE,PB,ETANOL,2508307,LAGOA SECA,592500
2020,REGIÃO NORDESTE,PB,ETANOL,2508505,LIVRAMENTO,57000
2020,REGIÃO NORDESTE,PB,ETANOL,2508554,LOGRADOURO,235000
2020,REGIÃO NORDESTE,PB,ETANOL,2508604,LUCENA,199000
2020,REGIÃO NORDESTE,PB,ETANOL,2508802,MALTA,62000
2020,REGIÃO NORDESTE,PB,ETANOL,2508901,MAMANGUAPE,3373500
2020,REGIÃO NORDESTE,PB,ETANOL,2509008,MANAIRA,11500
2020,REGIÃO NORDESTE,PB,ETANOL,2509057,MARCACAO,118500
2020,REGIÃO NORDESTE,PB,ETANOL,2509107,MARI,217500
2020,REGIÃO NORDESTE,PB,ETANOL,2509156,MARIZOPOLIS,221000
2020,REGIÃO NORDESTE,PB,ETANOL,2509206,MASSARANDUBA,240000
2020,REGIÃO NORDESTE,PB,ETANOL,2509305,MATARACA,45000
2020,REGIÃO NORDESTE,PB,ETANOL,2509396,MATUREIA,48000
2020,REGIÃO NORDESTE,PB,ETANOL,2509404,MOGEIRO,54000
2020,REGIÃO NORDESTE,PB,ETANOL,2509503,MONTADAS,24000
2020,REGIÃO NORDESTE,PB,ETANOL,2509701,MONTEIRO,442400
2020,REGIÃO NORDESTE,PB,ETANOL,2509800,MULUNGU,85000
2020,REGIÃO NORDESTE,PB,ETANOL,2509909,NATUBA,173000
2020,REGIÃO NORDESTE,PB,ETANOL,2510006,NAZAREZINHO,15000
2020,REGIÃO NORDESTE,PB,ETANOL,2510303,NOVA PALMEIRA,56500
2020,REGIÃO NORDESTE,PB,ETANOL,2510600,OURO VELHO,18000
2020,REGIÃO NORDESTE,PB,ETANOL,2510808,PATOS,2005000
2020,REGIÃO NORDESTE,PB,ETANOL,2510907,PAULISTA,78000
2020,REGIÃO NORDESTE,PB,ETANOL,2511202,PEDRAS DE FOGO,603500
2020,REGIÃO NORDESTE,PB,ETANOL,2511301,PIANCO,171000
2020,REGIÃO NORDESTE,PB,ETANOL,2511400,PICUI,327000
2020,REGIÃO NORDESTE,PB,ETANOL,2511509,PILAR,200000
2020,REGIÃO NORDESTE,PB,ETANOL,2511608,PILOES,62000
2020,REGIÃO NORDESTE,PB,ETANOL,2511707,PILOEZINHOS,7000
2020,REGIÃO NORDESTE,PB,ETANOL,2511806,PIRPIRITUBA,94000
2020,REGIÃO NORDESTE,PB,ETANOL,2511905,PITIMBU,133000
2020,REGIÃO NORDESTE,PB,ETANOL,2512002,POCINHOS,241000
2020,REGIÃO NORDESTE,PB,ETANOL,2512101,POMBAL,230000
2020,REGIÃO NORDESTE,PB,ETANOL,2512200,PRATA,34000
2020,REGIÃO NORDESTE,PB,ETANOL,2512309,PRINCESA ISABEL,122000
2020,REGIÃO NORDESTE,PB,ETANOL,2512408,PUXINANA,49000
2020,REGIÃO NORDESTE,PB,ETANOL,2512507,QUEIMADAS,455000
2020,REGIÃO NORDESTE,PB,ETANOL,2512606,QUIXABA,48000
2020,REGIÃO NORDESTE,PB,ETANOL,2512705,REMIGIO,724000
2020,REGIÃO NORDESTE,PB,ETANOL,2512721,PEDRO REGIS,88000
2020,REGIÃO NORDESTE,PB,ETANOL,2512754,RIACHAO DO BACAMARTE,285500
2020,REGIÃO NORDESTE,PB,ETANOL,2512762,RIACHAO DO POCO,127000
2020,REGIÃO NORDESTE,PB,ETANOL,2512903,RIO TINTO,446500
2020,REGIÃO NORDESTE,PB,ETANOL,2513109,SALGADO DE SAO FELIX,84500
2020,REGIÃO NORDESTE,PB,ETANOL,2513158,SANTA CECILIA,32500
2020,REGIÃO NORDESTE,PB,ETANOL,2513208,SANTA CRUZ,27000
2020,REGIÃO NORDESTE,PB,ETANOL,2513307,SANTA HELENA,15000
2020,REGIÃO NORDESTE,PB,ETANOL,2513406,SANTA LUZIA,502500
2020,REGIÃO NORDESTE,PB,ETANOL,2513703,SANTA RITA,7626550
2020,REGIÃO NORDESTE,PB,ETANOL,2513851,SANTO ANDRE,2500
2020,REGIÃO NORDESTE,PB,ETANOL,2513901,SAO BENTO,369500
2020,REGIÃO NORDESTE,PB,ETANOL,2513927,SAO BENTINHO,70500
2020,REGIÃO NORDESTE,PB,ETANOL,2513943,SAO DOMINGOS DO CARIRI,32500
2020,REGIÃO NORDESTE,PB,ETANOL,2514008,SAO JOAO DO CARIRI,39000
2020,REGIÃO NORDESTE,PB,ETANOL,2514107,SAO JOAO DO TIGRE,10000
2020,REGIÃO NORDESTE,PB,ETANOL,2514206,SAO JOSE DA LAGOA TAPADA,24000
2020,REGIÃO NORDESTE,PB,ETANOL,2514305,SAO JOSE DE CAIANA,18000
2020,REGIÃO NORDESTE,PB,ETANOL,2514503,SAO JOSE DE PIRANHAS,167000
2020,REGIÃO NORDESTE,PB,ETANOL,2514602,SAO JOSE DO BONFIM,86000
2020,REGIÃO NORDESTE,PB,ETANOL,2514800,SAO JOSE DOS CORDEIROS,24000
2020,REGIÃO NORDESTE,PB,ETANOL,2514909,SAO MAMEDE,52000
2020,REGIÃO NORDESTE,PB,ETANOL,2515104,SAO SEBASTIAO DE LAGOA DE ROCA,580500
2020,REGIÃO NORDESTE,PB,ETANOL,2515203,SAO SEBASTIAO DO UMBUZEIRO,15000
2020,REGIÃO NORDESTE,PB,ETANOL,2515302,SAPE,1368000
2020,REGIÃO NORDESTE,PB,ETANOL,2515401,SAO VICENTE DO SERIDO,51480
2020,REGIÃO NORDESTE,PB,ETANOL,2515500,SERRA BRANCA,161000
2020,REGIÃO NORDESTE,PB,ETANOL,2515708,SERRA GRANDE,25000
2020,REGIÃO NORDESTE,PB,ETANOL,2515807,SERRA REDONDA,43000
2020,REGIÃO NORDESTE,PB,ETANOL,2515906,SERRARIA,18000
2020,REGIÃO NORDESTE,PB,ETANOL,2515971,SOBRADO,1834500
2020,REGIÃO NORDESTE,PB,ETANOL,2516003,SOLANEA,690500
2020,REGIÃO NORDESTE,PB,ETANOL,2516102,SOLEDADE,277720
2020,REGIÃO NORDESTE,PB,ETANOL,2516201,SOUSA,669500
2020,REGIÃO NORDESTE,PB,ETANOL,2516300,SUME,320000
2020,REGIÃO NORDESTE,PB,ETANOL,2516409,TACIMA,54000
2020,REGIÃO NORDESTE,PB,ETANOL,2516508,TAPEROA,31940
2020,REGIÃO NORDESTE,PB,ETANOL,2516607,TAVARES,62500
2020,REGIÃO NORDESTE,PB,ETANOL,2516706,TEIXEIRA,167000
2020,REGIÃO NORDESTE,PB,ETANOL,2516805,TRIUNFO,6000
2020,REGIÃO NORDESTE,PB,ETANOL,2516904,UIRAUNA,201000
2020,REGIÃO NORDESTE,PB,ETANOL,2517001,UMBUZEIRO,109150
2020,REGIÃO NORDESTE,PB,ETANOL,2517100,VARZEA,3000
2020,REGIÃO NORDESTE,PB,ETANOL,2517407,ZABELE,18000
2021,REGIÃO NORDESTE,PB,ETANOL,2500106,AGUA BRANCA,107000
2021,REGIÃO NORDESTE,PB,ETANOL,2500304,ALAGOA GRANDE,304500
2021,REGIÃO NORDESTE,PB,ETANOL,2500403,ALAGOA NOVA,113000
2021,REGIÃO NORDESTE,PB,ETANOL,2500536,ALCANTIL,10500
2021,REGIÃO NORDESTE,PB,ETANOL,2500601,ALHANDRA,2114000
2021,REGIÃO NORDESTE,PB,ETANOL,2500700,SAO JOAO DO RIO DO PEIXE,94500
2021,REGIÃO NORDESTE,PB,ETANOL,2500775,APARECIDA,75000
2021,REGIÃO NORDESTE,PB,ETANOL,2500809,ARACAGI,207500
2021,REGIÃO NORDESTE,PB,ETANOL,2500908,ARARA,112000
2021,REGIÃO NORDESTE,PB,ETANOL,2501005,ARARUNA,239000
2021,REGIÃO NORDESTE,PB,ETANOL,2501104,AREIA,127000
2021,REGIÃO NORDESTE,PB,ETANOL,2501302,AROEIRAS,57000
2021,REGIÃO NORDESTE,PB,ETANOL,2501351,ASSUNCAO,59000
2021,REGIÃO NORDESTE,PB,ETANOL,2501401,BAIA DA TRAICAO,151000
2021,REGIÃO NORDESTE,PB,ETANOL,2501500,BANANEIRAS,369000
2021,REGIÃO NORDESTE,PB,ETANOL,2501534,BARAUNA,1881000
2021,REGIÃO NORDESTE,PB,ETANOL,2501575,BARRA DE SANTANA,145000
2021,REGIÃO NORDESTE,PB,ETANOL,2501609,BARRA DE SANTA ROSA,113000
2021,REGIÃO NORDESTE,PB,ETANOL,2501708,BARRA DE SAO MIGUEL,39000
2021,REGIÃO NORDESTE,PB,ETANOL,2501807,BAYEUX,3706000
2021,REGIÃO NORDESTE,PB,ETANOL,2501906,BELEM,422500
2021,REGIÃO NORDESTE,PB,ETANOL,2502102,BOA VENTURA,15000
2021,REGIÃO NORDESTE,PB,ETANOL,2502151,BOA VISTA,52000
2021,REGIÃO NORDESTE,PB,ETANOL,2502201,BOM JESUS,3521700
2021,REGIÃO NORDESTE,PB,ETANOL,2502300,BOM SUCESSO,28000
2021,REGIÃO NORDESTE,PB,ETANOL,2502409,BONITO DE SANTA FE,56000
2021,REGIÃO NORDESTE,PB,ETANOL,2502508,BOQUEIRAO,210500
2021,REGIÃO NORDESTE,PB,ETANOL,2502607,IGARACY,0
2021,REGIÃO NORDESTE,PB,ETANOL,2502706,BORBOREMA,50500
2021,REGIÃO NORDESTE,PB,ETANOL,2502805,BREJO DO CRUZ,161000
2021,REGIÃO NORDESTE,PB,ETANOL,2502904,BREJO DOS SANTOS,27000
2021,REGIÃO NORDESTE,PB,ETANOL,2503001,CAAPORA,829500
2021,REGIÃO NORDESTE,PB,ETANOL,2503100,CABACEIRAS,54000
2021,REGIÃO NORDESTE,PB,ETANOL,2503209,CABEDELO,6245500
2021,REGIÃO NORDESTE,PB,ETANOL,2503308,CACHOEIRA DOS INDIOS,329000
2021,REGIÃO NORDESTE,PB,ETANOL,2503506,CACIMBA DE DENTRO,154500
2021,REGIÃO NORDESTE,PB,ETANOL,2503605,CAICARA,45000
2021,REGIÃO NORDESTE,PB,ETANOL,2503704,CAJAZEIRAS,4711600
2021,REGIÃO NORDESTE,PB,ETANOL,2503803,CALDAS BRANDAO,365000
2021,REGIÃO NORDESTE,PB,ETANOL,2503902,CAMALAU,50000
2021,REGIÃO NORDESTE,PB,ETANOL,2504009,CAMPINA GRANDE,19027500
2021,REGIÃO NORDESTE,PB,ETANOL,2504033,CAPIM,79500
2021,REGIÃO NORDESTE,PB,ETANOL,2504074,CARAUBAS,18000
2021,REGIÃO NORDESTE,PB,ETANOL,2504157,CASSERENGUE,65000
2021,REGIÃO NORDESTE,PB,ETANOL,2504207,CATINGUEIRA,48000
2021,REGIÃO NORDESTE,PB,ETANOL,2504306,CATOLE DO ROCHA,361000
2021,REGIÃO NORDESTE,PB,ETANOL,2504355,CATURITE,43000
2021,REGIÃO NORDESTE,PB,ETANOL,2504405,CONCEICAO,157000
2021,REGIÃO NORDESTE,PB,ETANOL,2504504,CONDADO,45500
2021,REGIÃO NORDESTE,PB,ETANOL,2504603,CONDE,1609350
2021,REGIÃO NORDESTE,PB,ETANOL,2504702,CONGO,40000
2021,REGIÃO NORDESTE,PB,ETANOL,2504801,COREMAS,106000
2021,REGIÃO NORDESTE,PB,ETANOL,2504850,COXIXOLA,12000
2021,REGIÃO NORDESTE,PB,ETANOL,2504900,CRUZ DO ESPIRITO SANTO,574500
2021,REGIÃO NORDESTE,PB,ETANOL,2505006,CUBATI,25480
2021,REGIÃO NORDESTE,PB,ETANOL,2505105,CUITE,309000
2021,REGIÃO NORDESTE,PB,ETANOL,2505204,CUITEGI,98000
2021,REGIÃO NORDESTE,PB,ETANOL,2505238,CUITE DE MAMANGUAPE,19000
2021,REGIÃO NORDESTE,PB,ETANOL,2505352,DAMIAO,46000
2021,REGIÃO NORDESTE,PB,ETANOL,2505402,DESTERRO,88000
2021,REGIÃO NORDESTE,PB,ETANOL,2505501,VISTA SERRANA,5500
2021,REGIÃO NORDESTE,PB,ETANOL,2505600,DIAMANTE,62718
2021,REGIÃO NORDESTE,PB,ETANOL,2505709,DONA INES,87500
2021,REGIÃO NORDESTE,PB,ETANOL,2505808,DUAS ESTRADAS,22000
2021,REGIÃO NORDESTE,PB,ETANOL,2506004,ESPERANCA,368000
2021,REGIÃO NORDESTE,PB,ETANOL,2506103,FAGUNDES,48000
2021,REGIÃO NORDESTE,PB,ETANOL,2506251,GADO BRAVO,41000
2021,REGIÃO NORDESTE,PB,ETANOL,2506301,GUARABIRA,2179000
2021,REGIÃO NORDESTE,PB,ETANOL,2506400,GURINHEM,972500
2021,REGIÃO NORDESTE,PB,ETANOL,2506509,GURJAO,27000
2021,REGIÃO NORDESTE,PB,ETANOL,2506608,IBIARA,12000
2021,REGIÃO NORDESTE,PB,ETANOL,2506707,IMACULADA,16500
2021,REGIÃO NORDESTE,PB,ETANOL,2506806,INGA,220500
2021,REGIÃO NORDESTE,PB,ETANOL,2506905,ITABAIANA,760000
2021,REGIÃO NORDESTE,PB,ETANOL,2507002,ITAPORANGA,181000
2021,REGIÃO NORDESTE,PB,ETANOL,2507101,ITAPOROROCA,381000
2021,REGIÃO NORDESTE,PB,ETANOL,2507200,ITATUBA,71500
2021,REGIÃO NORDESTE,PB,ETANOL,2507309,JACARAU,417500
2021,REGIÃO NORDESTE,PB,ETANOL,2507408,JERICO,33000
2021,REGIÃO NORDESTE,PB,ETANOL,2507507,JOAO PESSOA,47079750
2021,REGIÃO NORDESTE,PB,ETANOL,2507606,JUAREZ TAVORA,39000
2021,REGIÃO NORDESTE,PB,ETANOL,2507705,JUAZEIRINHO,765500
2021,REGIÃO NORDESTE,PB,ETANOL,2507804,JUNCO DO SERIDO,234500
2021,REGIÃO NORDESTE,PB,ETANOL,2507903,JURIPIRANGA,40000
2021,REGIÃO NORDESTE,PB,ETANOL,2508000,JURU,27000
2021,REGIÃO NORDESTE,PB,ETANOL,2508109,LAGOA,14000
2021,REGIÃO NORDESTE,PB,ETANOL,2508208,LAGOA DE DENTRO,48000
2021,REGIÃO NORDESTE,PB,ETANOL,2508307,LAGOA SECA,504400
2021,REGIÃO NORDESTE,PB,ETANOL,2508505,LIVRAMENTO,47000
2021,REGIÃO NORDESTE,PB,ETANOL,2508554,LOGRADOURO,156000
2021,REGIÃO NORDESTE,PB,ETANOL,2508604,LUCENA,181000
2021,REGIÃO NORDESTE,PB,ETANOL,2508802,MALTA,23500
2021,REGIÃO NORDESTE,PB,ETANOL,2508901,MAMANGUAPE,2922000
2021,REGIÃO NORDESTE,PB,ETANOL,2509008,MANAIRA,6000
2021,REGIÃO NORDESTE,PB,ETANOL,2509057,MARCACAO,144500
2021,REGIÃO NORDESTE,PB,ETANOL,2509107,MARI,225000
2021,REGIÃO NORDESTE,PB,ETANOL,2509156,MARIZOPOLIS,152000
2021,REGIÃO NORDESTE,PB,ETANOL,2509206,MASSARANDUBA,315000
2021,REGIÃO NORDESTE,PB,ETANOL,2509305,MATARACA,80950
2021,REGIÃO NORDESTE,PB,ETANOL,2509396,MATUREIA,40500
2021,REGIÃO NORDESTE,PB,ETANOL,2509404,MOGEIRO,31500
2021,REGIÃO NORDESTE,PB,ETANOL,2509701,MONTEIRO,400700
2021,REGIÃO NORDESTE,PB,ETANOL,2509800,MULUNGU,58000
2021,REGIÃO NORDESTE,PB,ETANOL,2509909,NATUBA,143000
2021,REGIÃO NORDESTE,PB,ETANOL,2510006,NAZAREZINHO,9000
2021,REGIÃO NORDESTE,PB,ETANOL,2510303,NOVA PALMEIRA,55000
2021,REGIÃO NORDESTE,PB,ETANOL,2510600,OURO VELHO,12000
2021,REGIÃO NORDESTE,PB,ETANOL,2510808,PATOS,1721000
2021,REGIÃO NORDESTE,PB,ETANOL,2510907,PAULISTA,75500
2021,REGIÃO NORDESTE,PB,ETANOL,2511202,PEDRAS DE FOGO,314500
2021,REGIÃO NORDESTE,PB,ETANOL,2511301,PIANCO,153000
2021,REGIÃO NORDESTE,PB,ETANOL,2511400,PICUI,280000
2021,REGIÃO NORDESTE,PB,ETANOL,2511509,PILAR,187000
2021,REGIÃO NORDESTE,PB,ETANOL,2511608,PILOES,52000
2021,REGIÃO NORDESTE,PB,ETANOL,2511707,PILOEZINHOS,9000
2021,REGIÃO NORDESTE,PB,ETANOL,2511806,PIRPIRITUBA,73000
2021,REGIÃO NORDESTE,PB,ETANOL,2511905,PITIMBU,138500
2021,REGIÃO NORDESTE,PB,ETANOL,2512002,POCINHOS,254000
2021,REGIÃO NORDESTE,PB,ETANOL,2512101,POMBAL,218000
2021,REGIÃO NORDESTE,PB,ETANOL,2512200,PRATA,34000
2021,REGIÃO NORDESTE,PB,ETANOL,2512309,PRINCESA ISABEL,122000
2021,REGIÃO NORDESTE,PB,ETANOL,2512408,PUXINANA,10000
2021,REGIÃO NORDESTE,PB,ETANOL,2512507,QUEIMADAS,437000
2021,REGIÃO NORDESTE,PB,ETANOL,2512606,QUIXABA,44000
2021,REGIÃO NORDESTE,PB,ETANOL,2512705,REMIGIO,561000
2021,REGIÃO NORDESTE,PB,ETANOL,2512721,PEDRO REGIS,43000
2021,REGIÃO NORDESTE,PB,ETANOL,2512754,RIACHAO DO BACAMARTE,200000
2021,REGIÃO NORDESTE,PB,ETANOL,2512762,RIACHAO DO POCO,116000
2021,REGIÃO NORDESTE,PB,ETANOL,2512903,RIO TINTO,456500
2021,REGIÃO NORDESTE,PB,ETANOL,2513109,SALGADO DE SAO FELIX,62500
2021,REGIÃO NORDESTE,PB,ETANOL,2513158,SANTA CECILIA,40000
2021,REGIÃO NORDESTE,PB,ETANOL,2513208,SANTA CRUZ,21000
2021,REGIÃO NORDESTE,PB,ETANOL,2513307,SANTA HELENA,17500
2021,REGIÃO NORDESTE,PB,ETANOL,2513406,SANTA LUZIA,354000
2021,REGIÃO NORDESTE,PB,ETANOL,2513703,SANTA RITA,6520300
